season,round,race_id,lap_number,driver_id,position,lap_time
2026,5,2026_5,65,bearman,10,1:16.189
2026,5,2026_5,65,piastri,11,1:16.575
2026,5,2026_5,65,hulkenberg,12,1:16.453
2026,5,2026_5,65,bortoleto,13,1:16.487
2026,5,2026_5,65,ocon,14,1:16.739
2026,5,2026_5,66,antonelli,1,1:14.412
2026,5,2026_5,66,hamilton,2,1:14.801
2026,5,2026_5,66,max_verstappen,3,1:14.707
2026,5,2026_5,66,leclerc,4,1:17.210
2026,5,2026_5,66,hadjar,5,1:16.230
2026,5,2026_5,66,colapinto,6,1:16.141
2026,5,2026_5,66,lawson,7,1:16.441
2026,5,2026_5,66,gasly,8,1:16.840
2026,5,2026_5,66,sainz,9,1:19.410
2026,5,2026_5,66,bearman,10,1:16.015
2026,5,2026_5,66,piastri,11,1:18.470
2026,5,2026_5,66,hulkenberg,12,1:19.586
2026,5,2026_5,66,bortoleto,13,1:16.576
2026,5,2026_5,66,ocon,14,1:16.754
2026,5,2026_5,67,antonelli,1,1:14.609
2026,5,2026_5,67,hamilton,2,1:14.699
2026,5,2026_5,67,max_verstappen,3,1:15.094
2026,5,2026_5,67,leclerc,4,1:16.468
2026,5,2026_5,67,hadjar,5,1:14.578
2026,5,2026_5,67,colapinto,6,1:15.462
2026,5,2026_5,67,lawson,7,1:16.427
2026,5,2026_5,67,gasly,8,1:15.390
2026,5,2026_5,67,sainz,9,1:16.460
2026,5,2026_5,67,bearman,10,1:16.048
2026,5,2026_5,68,antonelli,1,1:14.210
2026,5,2026_5,68,hamilton,2,1:14.646
2026,5,2026_5,68,max_verstappen,3,1:14.398
2026,5,2026_5,68,leclerc,4,1:17.526
2026,6,2026_6,1,antonelli,1,1:22.525
2026,6,2026_6,1,hamilton,2,1:24.337
2026,6,2026_6,1,leclerc,3,1:25.514
2026,6,2026_6,1,hadjar,4,1:26.741
2026,6,2026_6,1,russell,5,1:27.676
2026,6,2026_6,1,piastri,6,1:29.360
2026,6,2026_6,1,gasly,7,1:30.105
2026,6,2026_6,1,norris,8,1:30.629
2026,6,2026_6,1,lawson,9,1:31.318
2026,6,2026_6,1,albon,10,1:32.115
2026,6,2026_6,1,sainz,11,1:33.309
2026,6,2026_6,1,hulkenberg,12,1:33.750
2026,6,2026_6,1,colapinto,13,1:34.728
2026,6,2026_6,1,perez,14,1:35.173
2026,6,2026_6,1,arvid_lindblad,15,1:35.957
2026,6,2026_6,1,ocon,16,1:36.563
2026,6,2026_6,1,alonso,17,1:37.265
2026,6,2026_6,1,stroll,18,1:39.197
2026,6,2026_6,1,bottas,19,1:58.143
2026,6,2026_6,1,bortoleto,20,1:58.809
2026,6,2026_6,1,bearman,21,2:02.780
2026,6,2026_6,2,antonelli,1,1:17.653
2026,6,2026_6,2,hamilton,2,1:18.745
2026,6,2026_6,2,leclerc,3,1:18.553
2026,6,2026_6,2,hadjar,4,1:19.178
2026,6,2026_6,2,russell,5,1:20.026
2026,6,2026_6,2,piastri,6,1:20.454
2026,6,2026_6,2,gasly,7,1:20.715
2026,6,2026_6,2,norris,8,1:20.684
2026,6,2026_6,2,lawson,9,1:20.669
2026,6,2026_6,2,albon,10,1:21.060
2026,6,2026_6,2,sainz,11,1:21.138
2026,6,2026_6,2,hulkenberg,12,1:21.223
2026,6,2026_6,2,colapinto,13,1:21.158
2026,6,2026_6,2,perez,14,1:21.504
2026,6,2026_6,2,arvid_lindblad,15,1:21.402
2026,6,2026_6,2,ocon,16,1:21.663
2026,6,2026_6,2,alonso,17,1:22.343
2026,6,2026_6,2,stroll,18,1:22.082
2026,6,2026_6,2,bottas,19,1:24.133
2026,6,2026_6,2,bortoleto,20,1:24.797
2026,6,2026_6,2,bearman,21,1:23.665
2026,6,2026_6,3,antonelli,1,1:16.996
2026,6,2026_6,3,hamilton,2,1:17.678
2026,6,2026_6,3,leclerc,3,1:17.793
2026,6,2026_6,3,hadjar,4,1:18.140
2026,6,2026_6,3,russell,5,1:18.411
2026,6,2026_6,3,piastri,6,1:19.776
2026,6,2026_6,3,gasly,7,1:20.073
2026,6,2026_6,3,norris,8,1:20.195
2026,6,2026_6,3,lawson,9,1:20.394
2026,6,2026_6,3,albon,10,1:20.341
2026,6,2026_6,3,sainz,11,1:20.513
2026,6,2026_6,3,hulkenberg,12,1:20.535
2026,6,2026_6,3,colapinto,13,1:20.483
2026,6,2026_6,3,perez,14,1:20.479
2026,6,2026_6,3,arvid_lindblad,15,1:20.628
2026,6,2026_6,3,ocon,16,1:20.587
2026,6,2026_6,3,stroll,17,1:21.900
2026,6,2026_6,3,alonso,18,1:39.049
2026,6,2026_6,3,bottas,19,1:21.753
2026,6,2026_6,3,bortoleto,20,1:21.267
2026,6,2026_6,3,bearman,21,1:19.274
2026,6,2026_6,4,antonelli,1,1:17.048
2026,6,2026_6,4,hamilton,2,1:17.078
2026,6,2026_6,4,leclerc,3,1:17.470
2026,6,2026_6,4,hadjar,4,1:17.551
2026,6,2026_6,4,russell,5,1:18.097
2026,6,2026_6,4,piastri,6,1:18.886
2026,6,2026_6,4,gasly,7,1:19.124
2026,6,2026_6,4,norris,8,1:19.491
2026,6,2026_6,4,lawson,9,1:19.683
2026,6,2026_6,4,albon,10,1:19.888
2026,6,2026_6,4,sainz,11,1:20.153
2026,6,2026_6,4,hulkenberg,12,1:20.016
2026,6,2026_6,4,colapinto,13,1:20.159
2026,6,2026_6,4,arvid_lindblad,14,1:20.116
2026,6,2026_6,4,ocon,15,1:20.237
2026,6,2026_6,4,perez,16,1:40.066
2026,6,2026_6,4,stroll,17,1:38.509
2026,6,2026_6,4,alonso,18,1:23.312
2026,6,2026_6,4,bottas,19,1:21.609
2026,6,2026_6,4,bortoleto,20,1:21.687
2026,6,2026_6,4,bearman,21,1:21.021
2026,6,2026_6,5,antonelli,1,1:16.661
2026,6,2026_6,5,hamilton,2,1:17.058
2026,6,2026_6,5,leclerc,3,1:17.655
2026,6,2026_6,5,hadjar,4,1:17.402
2026,6,2026_6,5,russell,5,1:17.598
2026,6,2026_6,5,piastri,6,1:18.072
2026,6,2026_6,5,gasly,7,1:19.092
2026,6,2026_6,5,norris,8,1:18.988
2026,6,2026_6,5,lawson,9,1:19.307
2026,6,2026_6,5,albon,10,1:19.662
2026,6,2026_6,5,sainz,11,1:19.896
2026,6,2026_6,5,hulkenberg,12,1:20.179
2026,6,2026_6,5,colapinto,13,1:20.084
2026,6,2026_6,5,arvid_lindblad,14,1:19.419
2026,6,2026_6,5,ocon,15,1:19.445
2026,6,2026_6,5,perez,16,1:22.032
2026,6,2026_6,5,alonso,17,1:20.326
2026,6,2026_6,5,stroll,18,1:24.018
2026,6,2026_6,5,bottas,19,1:21.912
2026,6,2026_6,5,bortoleto,20,1:21.680
2026,6,2026_6,5,bearman,21,1:21.826
2026,6,2026_6,6,antonelli,1,1:16.723
2026,6,2026_6,6,hamilton,2,1:16.700
2026,6,2026_6,6,leclerc,3,1:17.740
2026,6,2026_6,6,hadjar,4,1:17.606
2026,6,2026_6,6,russell,5,1:17.257
2026,6,2026_6,6,piastri,6,1:18.238
2026,6,2026_6,6,gasly,7,1:18.305
2026,6,2026_6,6,norris,8,1:18.233
2026,6,2026_6,6,lawson,9,1:19.546
2026,6,2026_6,6,albon,10,1:19.374
2026,6,2026_6,6,sainz,11,1:19.699
2026,6,2026_6,6,hulkenberg,12,1:19.709
2026,6,2026_6,6,colapinto,13,1:19.890
2026,6,2026_6,6,arvid_lindblad,14,1:19.714
2026,6,2026_6,6,ocon,15,1:19.582
2026,6,2026_6,6,perez,16,1:19.524
2026,6,2026_6,6,alonso,17,1:19.772
2026,6,2026_6,6,stroll,18,1:19.755
2026,6,2026_6,6,bottas,19,1:21.293
2026,6,2026_6,6,bortoleto,20,1:21.412
2026,6,2026_6,6,bearman,21,1:21.510
2026,6,2026_6,7,antonelli,1,1:16.050
2026,6,2026_6,7,hamilton,2,1:16.587
2026,6,2026_6,7,leclerc,3,1:17.338
2026,6,2026_6,7,hadjar,4,1:17.428
2026,6,2026_6,7,russell,5,1:17.155
2026,6,2026_6,7,piastri,6,1:17.573
2026,6,2026_6,7,gasly,7,1:18.580
2026,6,2026_6,7,norris,8,1:18.243
2026,6,2026_6,7,lawson,9,1:19.053
2026,6,2026_6,7,albon,10,1:18.947
2026,6,2026_6,7,sainz,11,1:19.364
2026,6,2026_6,7,hulkenberg,12,1:19.182
2026,6,2026_6,7,colapinto,13,1:19.427
2026,6,2026_6,7,arvid_lindblad,14,1:19.709
2026,6,2026_6,7,ocon,15,1:19.707
2026,6,2026_6,7,perez,16,1:17.890
2026,6,2026_6,7,alonso,17,1:19.160
2026,6,2026_6,7,stroll,18,1:19.602
2026,6,2026_6,7,bottas,19,1:21.137
2026,6,2026_6,7,bortoleto,20,1:21.109
2026,6,2026_6,7,bearman,21,1:21.010
2026,6,2026_6,8,antonelli,1,1:16.284
2026,6,2026_6,8,hamilton,2,1:17.005
2026,6,2026_6,8,leclerc,3,1:16.909
2026,6,2026_6,8,hadjar,4,1:17.689
2026,6,2026_6,8,russell,5,1:17.188
2026,6,2026_6,8,piastri,6,1:17.187
2026,6,2026_6,8,gasly,7,1:17.946
2026,6,2026_6,8,norris,8,1:18.079
2026,6,2026_6,8,lawson,9,1:18.861
2026,6,2026_6,8,albon,10,1:18.742
2026,6,2026_6,8,sainz,11,1:19.122
2026,6,2026_6,8,hulkenberg,12,1:19.781
2026,6,2026_6,8,colapinto,13,1:19.631
2026,6,2026_6,8,arvid_lindblad,14,1:19.197
2026,6,2026_6,8,ocon,15,1:19.322
2026,6,2026_6,8,perez,16,1:18.694
2026,6,2026_6,8,alonso,17,1:19.213
2026,6,2026_6,8,stroll,18,1:19.176
2026,6,2026_6,8,bottas,19,1:20.494
2026,6,2026_6,8,bortoleto,20,1:20.555
2026,6,2026_6,8,bearman,21,1:20.485
2026,6,2026_6,9,antonelli,1,1:16.298
2026,6,2026_6,9,hamilton,2,1:16.641
2026,6,2026_6,9,leclerc,3,1:17.188
2026,6,2026_6,9,hadjar,4,1:17.316
2026,6,2026_6,9,russell,5,1:17.352
2026,6,2026_6,9,piastri,6,1:17.194
2026,6,2026_6,9,gasly,7,1:18.130
2026,6,2026_6,9,norris,8,1:18.059
2026,6,2026_6,9,lawson,9,1:18.481
2026,6,2026_6,9,albon,10,1:18.647
2026,6,2026_6,9,sainz,11,1:19.068
2026,6,2026_6,9,hulkenberg,12,1:19.373
2026,6,2026_6,9,colapinto,13,1:18.824
2026,6,2026_6,9,arvid_lindblad,14,1:19.162
2026,6,2026_6,9,ocon,15,1:37.260
2026,6,2026_6,9,alonso,16,1:19.431
2026,6,2026_6,9,stroll,17,1:19.144
2026,6,2026_6,9,perez,18,1:31.503
2026,6,2026_6,9,bottas,19,1:20.913
2026,6,2026_6,9,bortoleto,20,1:20.673
2026,6,2026_6,9,bearman,21,1:20.809
2026,6,2026_6,10,antonelli,1,1:17.067
2026,6,2026_6,10,hamilton,2,1:16.841
2026,6,2026_6,10,leclerc,3,1:16.840
2026,6,2026_6,10,hadjar,4,1:17.138
2026,6,2026_6,10,russell,5,1:17.222
2026,6,2026_6,10,piastri,6,1:17.180
2026,6,2026_6,10,gasly,7,1:18.040
2026,6,2026_6,10,norris,8,1:18.628
2026,6,2026_6,10,lawson,9,1:18.474
2026,6,2026_6,10,albon,10,1:18.487
2026,6,2026_6,10,sainz,11,1:18.725
2026,6,2026_6,10,hulkenberg,12,1:19.750
2026,6,2026_6,10,colapinto,13,1:20.143
2026,6,2026_6,10,arvid_lindblad,14,1:19.815
2026,6,2026_6,10,ocon,15,1:21.954
2026,6,2026_6,10,alonso,16,1:19.993
2026,6,2026_6,10,stroll,17,1:19.314
2026,6,2026_6,10,perez,18,1:22.204
2026,6,2026_6,10,bottas,19,1:23.165
2026,6,2026_6,10,bortoleto,20,1:23.902
2026,6,2026_6,10,bearman,21,1:24.121
2026,6,2026_6,11,antonelli,1,1:18.223
2026,6,2026_6,11,hamilton,2,1:17.136
2026,6,2026_6,11,leclerc,3,1:17.013
2026,6,2026_6,11,hadjar,4,1:17.530
2026,6,2026_6,11,russell,5,1:17.364
2026,6,2026_6,11,piastri,6,1:17.889
2026,6,2026_6,11,gasly,7,1:18.404
2026,6,2026_6,11,norris,8,1:18.413
2026,6,2026_6,11,lawson,9,1:18.543
2026,6,2026_6,11,albon,10,1:18.578
2026,6,2026_6,11,sainz,11,1:18.860
2026,6,2026_6,11,hulkenberg,12,1:18.714
2026,6,2026_6,11,colapinto,13,1:18.682
2026,6,2026_6,11,arvid_lindblad,14,1:18.989
2026,6,2026_6,11,ocon,15,1:17.948
2026,6,2026_6,11,alonso,16,1:19.595
2026,6,2026_6,11,stroll,17,1:19.543
2026,6,2026_6,11,perez,18,1:18.736
2026,6,2026_6,11,bottas,19,1:23.080
2026,6,2026_6,11,bortoleto,20,1:22.701
2026,6,2026_6,11,bearman,21,1:22.612
2026,6,2026_6,12,antonelli,1,1:17.430
2026,6,2026_6,12,hamilton,2,1:17.234
2026,6,2026_6,12,leclerc,3,1:17.560
2026,6,2026_6,12,hadjar,4,1:17.711
2026,6,2026_6,12,russell,5,1:17.596
2026,6,2026_6,12,piastri,6,1:17.939
2026,6,2026_6,12,gasly,7,1:18.358
2026,6,2026_6,12,norris,8,1:17.722
2026,6,2026_6,12,lawson,9,1:18.483
2026,6,2026_6,12,albon,10,1:18.364
2026,6,2026_6,12,sainz,11,1:18.858
2026,6,2026_6,12,colapinto,12,1:18.891
2026,6,2026_6,12,arvid_lindblad,13,1:19.191
2026,6,2026_6,12,hulkenberg,14,1:34.679
2026,6,2026_6,12,ocon,15,1:17.261
2026,6,2026_6,12,alonso,16,1:19.031
2026,6,2026_6,12,stroll,17,1:19.438
2026,6,2026_6,12,perez,18,1:21.649
2026,6,2026_6,12,bottas,19,1:20.704
2026,6,2026_6,12,bortoleto,20,1:21.444
2026,6,2026_6,12,bearman,21,1:23.615
2026,6,2026_6,13,antonelli,1,1:17.313
2026,6,2026_6,13,hamilton,2,1:17.028
2026,6,2026_6,13,leclerc,3,1:17.081
2026,6,2026_6,13,hadjar,4,1:18.540
2026,6,2026_6,13,russell,5,1:17.891
2026,6,2026_6,13,piastri,6,1:18.468
2026,6,2026_6,13,gasly,7,1:18.333
2026,6,2026_6,13,norris,8,1:18.391
2026,6,2026_6,13,lawson,9,1:18.515
2026,6,2026_6,13,albon,10,1:18.834
2026,6,2026_6,13,sainz,11,1:18.653
2026,6,2026_6,13,colapinto,12,1:18.417
2026,6,2026_6,13,arvid_lindblad,13,1:18.999
2026,6,2026_6,13,hulkenberg,14,1:20.349
2026,6,2026_6,13,ocon,15,1:17.754
2026,6,2026_6,13,alonso,16,1:19.032
2026,6,2026_6,13,stroll,17,1:19.140
2026,6,2026_6,13,perez,18,1:20.223
2026,6,2026_6,13,bottas,19,1:22.875
2026,6,2026_6,13,bortoleto,20,1:21.892
2026,6,2026_6,13,bearman,21,1:19.542
2026,6,2026_6,14,antonelli,1,1:17.222
2026,6,2026_6,14,hamilton,2,1:16.990
2026,6,2026_6,14,leclerc,3,1:17.156
2026,6,2026_6,14,hadjar,4,1:18.492
2026,6,2026_6,14,russell,5,1:18.579
2026,6,2026_6,14,piastri,6,1:18.181
2026,6,2026_6,14,gasly,7,1:18.204
2026,6,2026_6,14,norris,8,1:18.170
2026,6,2026_6,14,lawson,9,1:18.624
2026,6,2026_6,14,albon,10,1:18.836
2026,6,2026_6,14,sainz,11,1:19.220
2026,6,2026_6,14,colapinto,12,1:18.352
2026,6,2026_6,14,arvid_lindblad,13,1:18.342
2026,6,2026_6,14,hulkenberg,14,1:16.498
2026,6,2026_6,14,ocon,15,1:17.460
2026,6,2026_6,14,alonso,16,1:19.338
2026,6,2026_6,14,stroll,17,1:20.900
2026,6,2026_6,14,perez,18,1:18.510
2026,6,2026_6,14,bottas,19,1:20.872
2026,6,2026_6,14,bortoleto,20,1:20.879
2026,6,2026_6,14,bearman,21,1:20.788
2026,6,2026_6,15,antonelli,1,1:17.193
2026,6,2026_6,15,hamilton,2,1:16.912
2026,6,2026_6,15,leclerc,3,1:17.313
2026,6,2026_6,15,hadjar,4,1:18.277
2026,6,2026_6,15,russell,5,1:18.004
2026,6,2026_6,15,piastri,6,1:18.965
2026,6,2026_6,15,gasly,7,1:18.092
2026,6,2026_6,15,norris,8,1:18.623
2026,6,2026_6,15,lawson,9,1:18.529
2026,6,2026_6,15,albon,10,1:18.453
2026,6,2026_6,15,sainz,11,1:18.525
2026,6,2026_6,15,colapinto,12,1:18.809
2026,6,2026_6,15,arvid_lindblad,13,1:18.411
2026,6,2026_6,15,hulkenberg,14,1:16.332
2026,6,2026_6,15,ocon,15,1:17.572
2026,6,2026_6,15,alonso,16,1:19.415
2026,6,2026_6,15,stroll,17,1:21.621
2026,6,2026_6,15,perez,18,1:20.811
2026,6,2026_6,15,bottas,19,1:21.034
2026,6,2026_6,15,bortoleto,20,1:21.083
2026,6,2026_6,15,bearman,21,1:22.435
2026,6,2026_6,16,antonelli,1,1:17.240
2026,6,2026_6,16,hamilton,2,1:17.014
2026,6,2026_6,16,leclerc,3,1:17.015
2026,6,2026_6,16,hadjar,4,1:18.239
2026,6,2026_6,16,russell,5,1:18.468
2026,6,2026_6,16,piastri,6,1:19.568
2026,6,2026_6,16,gasly,7,1:19.128
2026,6,2026_6,16,norris,8,1:18.638
2026,6,2026_6,16,lawson,9,1:18.720
2026,6,2026_6,16,albon,10,1:18.746
2026,6,2026_6,16,sainz,11,1:18.502
2026,6,2026_6,16,colapinto,12,1:18.493
2026,6,2026_6,16,arvid_lindblad,13,1:18.552
2026,6,2026_6,16,hulkenberg,14,1:16.369
2026,6,2026_6,16,ocon,15,1:17.739
2026,6,2026_6,16,alonso,16,1:20.915
2026,6,2026_6,16,stroll,17,1:21.441
2026,6,2026_6,16,perez,18,1:18.578
2026,6,2026_6,16,bortoleto,19,1:23.944
2026,6,2026_6,16,bearman,20,1:22.695
2026,6,2026_6,17,antonelli,1,1:17.050
2026,6,2026_6,17,hamilton,2,1:17.239
2026,6,2026_6,17,leclerc,3,1:17.688
2026,6,2026_6,17,hadjar,4,1:18.304
2026,6,2026_6,17,russell,5,1:18.411
2026,6,2026_6,17,piastri,6,1:19.139
2026,6,2026_6,17,gasly,7,1:18.782
2026,6,2026_6,17,norris,8,1:18.742
2026,6,2026_6,17,lawson,9,1:18.793
2026,6,2026_6,17,albon,10,1:18.725
2026,6,2026_6,17,sainz,11,1:18.386
2026,6,2026_6,17,colapinto,12,1:18.227
2026,6,2026_6,17,arvid_lindblad,13,1:19.406
2026,6,2026_6,17,hulkenberg,14,1:16.733
2026,6,2026_6,17,ocon,15,1:17.733
2026,6,2026_6,17,alonso,16,1:21.520
2026,6,2026_6,17,stroll,17,1:19.611
2026,6,2026_6,17,perez,18,1:19.129
2026,6,2026_6,17,bortoleto,19,1:18.330
2026,6,2026_6,17,bearman,20,1:21.656
2026,6,2026_6,18,antonelli,1,1:16.802
2026,6,2026_6,18,hamilton,2,1:17.029
2026,6,2026_6,18,leclerc,3,1:17.363
2026,6,2026_6,18,hadjar,4,1:18.822
2026,6,2026_6,18,russell,5,1:18.474
2026,6,2026_6,18,piastri,6,1:18.513
2026,6,2026_6,18,gasly,7,1:19.055
2026,6,2026_6,18,norris,8,1:18.994
2026,6,2026_6,18,lawson,9,1:18.958
2026,6,2026_6,18,albon,10,1:18.823
2026,6,2026_6,18,sainz,11,1:18.476
2026,6,2026_6,18,colapinto,12,1:18.676
2026,6,2026_6,18,arvid_lindblad,13,1:18.528
2026,6,2026_6,18,hulkenberg,14,1:17.167
2026,6,2026_6,18,ocon,15,1:17.669
2026,6,2026_6,18,alonso,16,1:20.779
2026,6,2026_6,18,stroll,17,1:19.331
2026,6,2026_6,18,perez,18,1:18.700
2026,6,2026_6,18,bortoleto,19,1:18.193
2026,6,2026_6,18,bearman,20,1:18.982
2026,6,2026_6,19,antonelli,1,1:16.061
2026,6,2026_6,19,hamilton,2,1:17.271
2026,6,2026_6,19,leclerc,3,1:17.698
2026,6,2026_6,19,hadjar,4,1:19.347
2026,6,2026_6,19,russell,5,1:19.222
2026,6,2026_6,19,piastri,6,1:18.220
2026,6,2026_6,19,gasly,7,1:18.687
2026,6,2026_6,19,norris,8,1:18.706
2026,6,2026_6,19,lawson,9,1:18.941
2026,6,2026_6,19,albon,10,1:18.862
2026,6,2026_6,19,sainz,11,1:18.533
2026,6,2026_6,19,colapinto,12,1:18.695
2026,6,2026_6,19,arvid_lindblad,13,1:18.440
2026,6,2026_6,19,hulkenberg,14,1:16.824
2026,6,2026_6,19,ocon,15,1:17.620
2026,6,2026_6,19,alonso,16,1:19.936
2026,6,2026_6,19,stroll,17,1:19.246
2026,6,2026_6,19,perez,18,1:18.907
2026,6,2026_6,19,bortoleto,19,1:17.908
2026,6,2026_6,19,bearman,20,1:18.589
2026,6,2026_6,20,antonelli,1,1:16.468
2026,6,2026_6,20,hamilton,2,1:17.119
2026,6,2026_6,20,leclerc,3,1:17.219
2026,6,2026_6,20,hadjar,4,1:18.850
2026,6,2026_6,20,russell,5,1:18.823
2026,6,2026_6,20,piastri,6,1:18.082
2026,6,2026_6,20,gasly,7,1:18.231
2026,6,2026_6,20,norris,8,1:18.312
2026,6,2026_6,20,lawson,9,1:18.858
2026,6,2026_6,20,albon,10,1:18.724
2026,6,2026_6,20,sainz,11,1:18.701
2026,6,2026_6,20,colapinto,12,1:18.760
2026,6,2026_6,20,arvid_lindblad,13,1:18.485
2026,6,2026_6,20,hulkenberg,14,1:18.053
2026,6,2026_6,20,ocon,15,1:17.728
2026,6,2026_6,20,alonso,16,1:19.287
2026,6,2026_6,20,stroll,17,1:19.147
2026,6,2026_6,20,perez,18,1:18.930
2026,6,2026_6,20,bortoleto,19,1:18.329
2026,6,2026_6,20,bearman,20,1:18.769
2026,6,2026_6,21,antonelli,1,1:16.650
2026,6,2026_6,21,hamilton,2,1:17.076
2026,6,2026_6,21,leclerc,3,1:16.881
2026,6,2026_6,21,hadjar,4,1:19.089
2026,6,2026_6,21,russell,5,1:19.229
2026,6,2026_6,21,piastri,6,1:18.198
2026,6,2026_6,21,gasly,7,1:18.386
2026,6,2026_6,21,norris,8,1:19.066
2026,6,2026_6,21,lawson,9,1:18.962
2026,6,2026_6,21,albon,10,1:19.114
2026,6,2026_6,21,sainz,11,1:18.936
2026,6,2026_6,21,colapinto,12,1:18.708
2026,6,2026_6,21,arvid_lindblad,13,1:18.458
2026,6,2026_6,21,hulkenberg,14,1:18.043
2026,6,2026_6,21,ocon,15,1:17.968
2026,6,2026_6,21,alonso,16,1:19.246
2026,6,2026_6,21,stroll,17,1:19.333
2026,6,2026_6,21,perez,18,1:19.091
2026,6,2026_6,21,bortoleto,19,1:18.469
2026,6,2026_6,21,bearman,20,1:18.540
2026,6,2026_6,22,antonelli,1,1:16.369
2026,6,2026_6,22,hamilton,2,1:17.249
2026,6,2026_6,22,leclerc,3,1:16.971
2026,6,2026_6,22,hadjar,4,1:19.421
2026,6,2026_6,22,russell,5,1:19.360
2026,6,2026_6,22,piastri,6,1:18.230
2026,6,2026_6,22,gasly,7,1:18.475
2026,6,2026_6,22,norris,8,1:17.925
2026,6,2026_6,22,lawson,9,1:19.047
2026,6,2026_6,22,albon,10,1:19.550
2026,6,2026_6,22,sainz,11,1:19.130
2026,6,2026_6,22,colapinto,12,1:18.784
2026,6,2026_6,22,arvid_lindblad,13,1:18.683
2026,6,2026_6,22,hulkenberg,14,1:18.124
2026,6,2026_6,22,ocon,15,1:18.371
2026,6,2026_6,22,alonso,16,1:19.169
2026,6,2026_6,22,stroll,17,1:19.396
2026,6,2026_6,22,perez,18,1:20.559
2026,6,2026_6,22,bortoleto,19,1:18.077
2026,6,2026_6,22,bearman,20,1:18.475
2026,6,2026_6,23,antonelli,1,1:16.538
2026,6,2026_6,23,hamilton,2,1:17.380
2026,6,2026_6,23,leclerc,3,1:17.884
2026,6,2026_6,23,hadjar,4,1:19.187
2026,6,2026_6,23,russell,5,1:19.050
2026,6,2026_6,23,piastri,6,1:18.388
2026,6,2026_6,23,gasly,7,1:18.461
2026,6,2026_6,23,norris,8,1:18.249
2026,6,2026_6,23,lawson,9,1:19.026
2026,6,2026_6,23,albon,10,1:19.120
2026,6,2026_6,23,sainz,11,1:19.360
2026,6,2026_6,23,colapinto,12,1:19.127
2026,6,2026_6,23,arvid_lindblad,13,1:18.741
2026,6,2026_6,23,hulkenberg,14,1:18.399
2026,6,2026_6,23,ocon,15,1:17.882
2026,6,2026_6,23,alonso,16,1:19.157
2026,6,2026_6,23,stroll,17,1:19.471
2026,6,2026_6,23,perez,18,1:19.500
2026,6,2026_6,23,bortoleto,19,1:18.042
2026,6,2026_6,23,bearman,20,1:18.665
2026,6,2026_6,24,antonelli,1,1:16.669
2026,6,2026_6,24,hamilton,2,1:17.783
2026,6,2026_6,24,leclerc,3,1:16.955
2026,6,2026_6,24,hadjar,4,1:18.906
2026,6,2026_6,24,russell,5,1:18.895
2026,6,2026_6,24,piastri,6,1:18.088
2026,6,2026_6,24,gasly,7,1:18.520
2026,6,2026_6,24,norris,8,1:18.676
2026,6,2026_6,24,lawson,9,1:18.926
2026,6,2026_6,24,albon,10,1:19.131
2026,6,2026_6,24,sainz,11,1:19.211
2026,6,2026_6,24,colapinto,12,1:19.087
2026,6,2026_6,24,arvid_lindblad,13,1:19.012
2026,6,2026_6,24,hulkenberg,14,1:18.826
2026,6,2026_6,24,ocon,15,1:17.999
2026,6,2026_6,24,alonso,16,1:19.072
2026,6,2026_6,24,stroll,17,1:19.046
2026,6,2026_6,24,perez,18,1:19.325
2026,6,2026_6,24,bortoleto,19,1:18.071
2026,6,2026_6,24,bearman,20,1:19.137
2026,6,2026_6,25,antonelli,1,1:16.888
2026,6,2026_6,25,hamilton,2,1:17.734
2026,6,2026_6,25,leclerc,3,1:16.983
2026,6,2026_6,25,hadjar,4,1:19.418
2026,6,2026_6,25,russell,5,1:19.533
2026,6,2026_6,25,piastri,6,1:18.290
2026,6,2026_6,25,gasly,7,1:18.386
2026,6,2026_6,25,norris,8,1:18.316
2026,6,2026_6,25,lawson,9,1:18.880
2026,6,2026_6,25,albon,10,1:19.133
2026,6,2026_6,25,sainz,11,1:19.415
2026,6,2026_6,25,colapinto,12,1:19.138
2026,6,2026_6,25,arvid_lindblad,13,1:19.152
2026,6,2026_6,25,hulkenberg,14,1:19.190
2026,6,2026_6,25,ocon,15,1:18.054
2026,6,2026_6,25,alonso,16,1:19.017
2026,6,2026_6,25,stroll,17,1:18.873
2026,6,2026_6,25,perez,18,1:19.538
2026,6,2026_6,25,bortoleto,19,1:18.424
2026,6,2026_6,25,bearman,20,1:18.683
2026,6,2026_6,26,antonelli,1,1:16.964
2026,6,2026_6,26,hamilton,2,1:17.988
2026,6,2026_6,26,leclerc,3,1:17.021
2026,6,2026_6,26,hadjar,4,1:18.860
2026,6,2026_6,26,russell,5,1:18.794
2026,6,2026_6,26,piastri,6,1:18.662
2026,6,2026_6,26,gasly,7,1:18.461
2026,6,2026_6,26,norris,8,1:18.478
2026,6,2026_6,26,lawson,9,1:19.062
2026,6,2026_6,26,albon,10,1:19.319
2026,6,2026_6,26,sainz,11,1:18.968
2026,6,2026_6,26,colapinto,12,1:19.121
2026,6,2026_6,26,arvid_lindblad,13,1:19.134
2026,6,2026_6,26,hulkenberg,14,1:18.543
2026,6,2026_6,26,ocon,15,1:20.682
2026,6,2026_6,26,alonso,16,1:18.881
2026,6,2026_6,26,stroll,17,1:19.243
2026,6,2026_6,26,perez,18,1:18.698
2026,6,2026_6,26,bortoleto,19,1:17.906
2026,6,2026_6,26,bearman,20,1:18.791
2026,6,2026_6,27,antonelli,1,1:17.290
